,date,tweet
5792,2022-07-15 ~ 2022-07-16,환연봐볼사람
5793,2022-07-15 ~ 2022-07-16,환연 나연웅냐 못 가진 게 뭐야?
5794,2022-07-15 ~ 2022-07-16,"환연 낭힛… 
송히스는 조나읹 진짜 최대한 아는 척 안 하고 다른 참가자들이랑만 열심히 어울리고 선택도 자존심에서라도 조나읹은 절대 안하는데

송히드한테 매일 밤 오는 메세지…’당신의 X는 당신을 선택했습니다’…
그리고 조나읹한테 오는 메세지는 ‘당신의 X는 당신을 선택하지 않았습니다’…"
5795,2022-07-15 ~ 2022-07-16,해가될까 안 나오니까 환연 안 같음.......
5796,2022-07-15 ~ 2022-07-16,"환연 나가고 싶은 이유 .. 두개 
집이 너무 좋고 거기서 술마시면 너무 쭈을것같음 ㅎ"
5797,2022-07-15 ~ 2022-07-16,오웅 늘 환연2 하는날이군아 ㄷ '
5798,2022-07-15 ~ 2022-07-16,환연1때는 예측다틀리고 마지막까지 어라라 정권혜임? ㅇㅈㄹ하고잇엇는데 2는 나같은똥추리여성이봐도 티가남
5799,2022-07-15 ~ 2022-07-16,"환연 숑툥....
자기 잘못때메 헤어진거라..미안해서
마지막까지 sc이 선택못하는 ty이....
sc이도 그거 알고 형 마음 더 무거워질까봐
형 선택 안하는데..다들 sc이 ty이한테
마음잇는거 눈치까고 잇을듯....
sc이가 너무 티나게 ty이 챙겨서 모를수가 업뜸.."
5800,2022-07-15 ~ 2022-07-16,후 환연 얼른 보고 싶다…
5801,2022-07-15 ~ 2022-07-16,남자는 남자를 사랑한다.. 환연 보는데 남출이 남출보고 러블리하다고함;;;
5802,2022-07-15 ~ 2022-07-16,조순용 환연2 보겠지?.
5803,2022-07-15 ~ 2022-07-16,나 환연2 못 보니까 니들끼리 재밌게보지마
5804,2022-07-15 ~ 2022-07-16,참고로 마메라는여자는 환연1 1화보고 보현정권빼박이네 ㅋㅋ 햇던전적잇음!
5805,2022-07-15 ~ 2022-07-16,"환연2 출연진 인스타 ~.~
지연 jjjohnnyeey
이현 yvesox
나연 inayommi
지수 _soo__j
태이 taeikeem"
5806,2022-07-15 ~ 2022-07-16,환연 예고보다 협찬에 뜨는 하남돼지집이 더 가슴뛰게한다면
5807,2022-07-15 ~ 2022-07-16,환연2보는데쌈디우는것만생각나서대가리빡빡침
5808,2022-07-15 ~ 2022-07-16,재밌겠다.. 체데도 밀렸고 우영우 56화도 못봤고 출퇴하며 대멀 보고 있지만 환연2도 보고싶어
5809,2022-07-15 ~ 2022-07-16,"탐라들어오자마자 행벅해짐...
우영우 종방연에 숮스타에 환연2에"
5810,2022-07-15 ~ 2022-07-16,티빙 해외에서도 보게해줘요 좀…. 나도 윰세랑 환연 바로바로 좀 볼래…….
5811,2022-07-15 ~ 2022-07-16,"명수 환승연애 나가면 그냥
트위터에 악플 단거 캡쳐본 돌아다녀서 환연 명수 이 인성으로 어떻게 출연할 생각했는지 궁금한 달글 파임"
5812,2022-07-15 ~ 2022-07-16,아무리 과몰입해도 쌈디를 이길 수 없는 세계관 환연2 한대 얘들아
5813,2022-07-15 ~ 2022-07-16,"나 월욜에 기말고사 봐야되는데 왤케 볼 게 쏟아지는 거임.. 날 미디어 중독자 만드려고 작정한듯 지금 봐여될거: 환연, 지락실, 하이브 출장십오야, 김태리 문특  .. 지금 이거 다보면 시험 못봄 근데 다 보고 싶음"
5814,2022-07-15 ~ 2022-07-16,얘들아 오늘 환연2 시작이야..
5815,2022-07-15 ~ 2022-07-16,나랑 오늘 환연2볼사람
5816,2022-07-15 ~ 2022-07-16,환연2에 마마무 러브레인 힘찬등장
5817,2022-07-15 ~ 2022-07-16,환연2.. 출연진들 나이대 비슷해보여서 쭈음 서른넘은사람과01년생이공존햇던1을생각하면
5818,2022-07-15 ~ 2022-07-16,환연 스포 조심하세요 여러붕
5819,2022-07-15 ~ 2022-07-16,나 사실 환연2에 나오는 어떤 남자가 벌써 혐오스러운데 친구가 그 놈 좋대서 말을 못하겟어
5820,2022-07-15 ~ 2022-07-16,환연2 지수씨 러블리즈 케이갗음
5821,2022-07-15 ~ 2022-07-16,환연2 재미없어 솔직히 체데2가 훨씬 재밋음 거기엔 .... khy씨가 계시니까
5822,2022-07-15 ~ 2022-07-16,"뭔소리야? 맞음 나 코로나 걸려서 목 소리 변했어요
근데 제 환연 계정에서 왜이러시는지..... 아무튼 화이팅!"
5823,2022-07-15 ~ 2022-07-16,해가될까 없는 환연 상상불가
5824,2022-07-15 ~ 2022-07-16,"환연을본이시점...
쥬큐가 헤어지진않았으면 좋겠지만
헤어져줬으면 좋겠다..."
5825,2022-07-15 ~ 2022-07-16,어이없음 환연2 보면서 여출 캡처만 오지게 함.. 당연함 남출 와꾸가 날 화나게 해
5826,2022-07-15 ~ 2022-07-16,티빙 해외에서도 보게해줘요 좀…. 나도 윰세랑 환연 바로바로 좀 볼래…….
5827,2022-07-15 ~ 2022-07-16,"명수 환승연애 나가면 그냥
트위터에 악플 단거 캡쳐본 돌아다녀서 환연 명수 이 인성으로 어떻게 출연할 생각했는지 궁금한 달글 파임"
5828,2022-07-15 ~ 2022-07-16,아무리 과몰입해도 쌈디를 이길 수 없는 세계관 환연2 한대 얘들아
5829,2022-07-15 ~ 2022-07-16,"나 월욜에 기말고사 봐야되는데 왤케 볼 게 쏟아지는 거임.. 날 미디어 중독자 만드려고 작정한듯 지금 봐여될거: 환연, 지락실, 하이브 출장십오야, 김태리 문특  .. 지금 이거 다보면 시험 못봄 근데 다 보고 싶음"
5830,2022-07-15 ~ 2022-07-16,얘들아 오늘 환연2 시작이야..
5831,2022-07-15 ~ 2022-07-16,나랑 오늘 환연2볼사람
5832,2022-07-15 ~ 2022-07-16,환연2에 마마무 러브레인 힘찬등장
5833,2022-07-15 ~ 2022-07-16,환연2.. 출연진들 나이대 비슷해보여서 쭈음 서른넘은사람과01년생이공존햇던1을생각하면
5834,2022-07-15 ~ 2022-07-16,환연 스포 조심하세요 여러붕
5835,2022-07-15 ~ 2022-07-16,나 사실 환연2에 나오는 어떤 남자가 벌써 혐오스러운데 친구가 그 놈 좋대서 말을 못하겟어
5836,2022-07-15 ~ 2022-07-16,환연2 지수씨 러블리즈 케이갗음
5837,2022-07-15 ~ 2022-07-16,환연2 재미없어 솔직히 체데2가 훨씬 재밋음 거기엔 .... khy씨가 계시니까
5838,2022-07-15 ~ 2022-07-16,"뭔소리야? 맞음 나 코로나 걸려서 목 소리 변했어요
근데 제 환연 계정에서 왜이러시는지..... 아무튼 화이팅!"
5839,2022-07-15 ~ 2022-07-16,해가될까 없는 환연 상상불가
5840,2022-07-15 ~ 2022-07-16,"환연을본이시점...
쥬큐가 헤어지진않았으면 좋겠지만
헤어져줬으면 좋겠다..."
5841,2022-07-15 ~ 2022-07-16,어이없음 환연2 보면서 여출 캡처만 오지게 함.. 당연함 남출 와꾸가 날 화나게 해
5842,2022-07-15 ~ 2022-07-16,"아니 환연 안볼라 그랬는데
태이이현때매 보고싶어짐.. ㅎ ㅏ"
5843,2022-07-15 ~ 2022-07-16,하 집가자마자 환연볼거임 스포금지
5844,2022-07-15 ~ 2022-07-16,승식이 넘 기특하다 환연1 애청자엿는데 바로 시즌2 오스트 뚫어버림
5845,2022-07-15 ~ 2022-07-16,"x공개영상에서는 jjk가울고
환연 본방에선 kth가 울것같음"
5846,2022-07-15 ~ 2022-07-16,"잼젠 환연
일단 대체 이 개꼴값 커플이 어쩌다가 헤어지게 됐는지부터가 문제임
잼젠만큼 이별이 난데없는 애들도 없음"
5847,2022-07-15 ~ 2022-07-16,환연 실시간 달렷던 친구들 기억하고 있어요
5848,2022-07-15 ~ 2022-07-16,환연 여출 이름 김지수야 ㅋㅋㅋㅋㅋ
5849,2022-07-15 ~ 2022-07-16,나랑 환연얘기할사람...... 휭..
5850,2022-07-15 ~ 2022-07-16,"뭬야? 존나심기불편해..
환승연애하면당연이해가될까아닌가
내머글친구들도 승여니얘기하면
아그환연오스트부른애.?라고하는디. 아개짱나"
5851,2022-07-15 ~ 2022-07-16,환연관련트윗만56개+@쓴 나 vs  그걸다맘찍한윪무
5852,2022-07-17 ~ 2022-07-18,환뎡 환연
5853,2022-07-17 ~ 2022-07-18,"이현언니 너무 아름다움…
환연 속 어떤 남자에게도 이 언니를 넘길수 없어"
5854,2022-07-17 ~ 2022-07-18,"220717 와이글로벌 팬싸
오늘 하필 환연본사람들이 많이 없어서 애청자로쎀ㅋㅋㄲㅋㅋ
하지만 승식이 넘 자랑스러워~
#빅톤 #victon"
5855,2022-07-17 ~ 2022-07-18,히발........ 구도 존나 환연같네 대사가 더
5856,2022-07-17 ~ 2022-07-18,"묭헌 환연
동허이가 먼저 제작진컨택 받아서 언팔목록 뒤지다가 용스이 발견하고 디엠보내는데 용스이 이틀뒤에 싫어요 답장 보냄 동허이 단번에 오케이하고 다른 엑스랑 나가서 재결합 엔딩"
5857,2022-07-17 ~ 2022-07-18,엄마 나 환연1 볼거예요
5858,2022-07-17 ~ 2022-07-18,"명희태가 환연을 ? 
그만 알아보자 …. 
1화만에 X 명희인거 들키고 얼굴로 타여출에게 첫날 다 몰표 받았지만 존나 철벽쳐서 2일차부터는 0표받을것같음"
5859,2022-07-17 ~ 2022-07-18,"아니 근데 걍 버떤남자는 ㅋㅋㅋㅋ 환연 내용도 잘 모를거 같고 일단 연애니까 같이 붙어잇어야 하는거겟지? - 디노 
이 생각의 흐름인 거 같아서 더 쭈음...
(물론! 환연 내용을 알고 말한거라면 그건진짜 진지하게 생각해봐야함진짜로...) 
ㄴ 손내려봐 
   ㄴ"
5860,2022-07-17 ~ 2022-07-18,"세븐틴 내에서 환연 나가고싶은 남자
1위 이지훈
축하합니다"
5861,2022-07-17 ~ 2022-07-18,"환연 2 클립 보다가 생각난건데
빵뉴 환연 나가면
분명 각자 X는 다른 출연자인데도
서로 챙겨주는 거 너무 자연스러워서 다들 이상태 될듯
근데걍 잘 챙겨주는 게 아니라 잘맞는거임 둘이"
5862,2022-07-17 ~ 2022-07-18,지수웅니는 그냥 엑스들중에 원빈씨가 젤 환연취지에 맞고 서사도 있어서 같이 나가자 한 것가튼데 박원빈 이사람은 연애 안하다가 진심 맘잡고 나온것같애서 맘이아품 .. .
5863,2022-07-17 ~ 2022-07-18,박원빈 말투만봐도 어떤사람인지알겟다
5864,2022-07-17 ~ 2022-07-18,나는 환연나가면 저분위기에휩쓸려서 엑스한테 미련충될것같음 엑스가다른여자랑뭐잇으면 하루종일질질짜다가 혜선이처럼탈주함
5865,2022-07-17 ~ 2022-07-18,"근데 진짜 환연 세계관에 솔이를 넣어보면
찬이랑 헤어지고 나서 5년 지났고
그동안 다른 남자들 만났어도
찬이한테 같이 나가자고 연락할 거 같긴 함.."
5866,2022-07-17 ~ 2022-07-18,"얘들아 … 환연에 나가려면 헤어져야 하고 헤어지려면 사귀어야 하고 사귀려면 썸을 타야하고 썸을 타려면  서로를 알아가야 하고 서로를 알아가려면 자아가 형성되어야 하고 자아가 형성 되려면 청소년기를 보내야 하고 
그니까 지금 청게라는 소리 맞지"
5867,2022-07-17 ~ 2022-07-18,환연 출연자가 직접 X들 중에서 골라서 연락한다는 말 듣고 썼는데 내안의환뎡 3년썸타고 1년8개월 연애하고 헤어진지3년만에 갑자기 환연으로 연락올것같음 김됴영 그 이후에 만난 전남친전전남친다제끼고 소군한테 연락함
5868,2022-07-17 ~ 2022-07-18,"하 아니 환승연애 성젱
둘이 디게 오래 사귄 커플이엇으면 좋겠음 
학생때부터 연애하다가
대학가서도 쭉사귀고
암튼 엄청 오래사귄 커플이엇는데
둘다 권태기 와서
서로에게 소홀해지고 
생각보다 쉽게… 헤어졌는데
환연 나가서 다시만나니까 감정요동치는거 보고싶음…"
5869,2022-07-17 ~ 2022-07-18,트친들 환연 워친듯이 보고잇길래 와드디어이성애에 눈뜬건가?. 햇는데 그냥 하루종일 여출얘기만함
5870,2022-07-17 ~ 2022-07-18,"아니나진짜환연이런개그코드가너무웃김
출연자첫등장에 코멘트달아주는데 ""발을손처럼쓰는네번째입주자"" 이난리"
5871,2022-07-17 ~ 2022-07-18,"환연 보고 해가될까 들으니까 느낌 완전 다르다
가슴 찢어짐 피자 포장 대기하면서 눈물 훔치는중."
5872,2022-07-17 ~ 2022-07-18,"환연2 예고에 애플워치(?) 누군지 궁금했는데
박원빈이 애플워치 같은 검은색 무언가를
왼쪽 손목에 차고 있는 것을 발견..."
5873,2022-07-17 ~ 2022-07-18,"우진나연 환연 벌써 재밋다..
도파민중독될듯..

장우진불쌍한달글
이나연솔직히여자라도쉴드불가인달글
둘이재결합해도장우진이꽉잡혀살것같은달글
장우진이나연한테욕먹는거좀즐기는것같은달글"
5874,2022-07-17 ~ 2022-07-18,환연 이현 언니 배우들 스탭이여서 나 팔로우 되어 있더라 ㅋㅋㅋㅋㅋㅋ ㅠ 남을 챙겨주는게 더 익숙한 사람이에요 하는 소개서 듣다가 순간 머릿속을 스치고 지나감
5875,2022-07-17 ~ 2022-07-18,"뎡른으로 환연 망상하면 토지급으로 서술가능인데 전 x 뤁뎡, 최종 환뎡도 재밌는거같아요
글고 늑뎡이 x면 여전히 그리워하고 좋아하고 미련있지만 서로를 위해서 일부러 최종선택 안할듯 
근데 합숙동안 늑은 계속 뎡 선택해왔는데 뎡은 늑 선택안하고 어긋나다가 늑 설득하면서 최종으론 안이어지는"
5876,2022-07-17 ~ 2022-07-18,환연 나와서 이러고 있으면 나같은 시청자가 보면서 아 그냥 여기 빨리 사귀라고 치워주세요~하고 소리지름
5877,2022-07-17 ~ 2022-07-18,니네가 어케 관승연애를 찍는데 평생 이러고 살거잖아...
5878,2022-07-17 ~ 2022-07-18,"real환연 찬~버 상상절대안댐..
당연함..
헤어져야나갈수잇는데요즘저들의무드를봐"
5879,2022-07-17 ~ 2022-07-18,환연 나가는거 전남친 섭외한다는거 듣고 깜짝 놀라서 헤어진지 5개월 된 잼젠 나제민 헤어지고 나서 5개월 만에 처음받은 이재노 연락이 환승연애 나갈래? 인거 상상하고 행복해 죽을뻔
5880,2022-07-17 ~ 2022-07-18,개인적으로 환연보다 체인지데이트 나가는 환뎡 생각만해도 골땡김 웰컴둥이들 정병 오거나 멘탈 갈갈털리는 경우 잘 없는데 체인지데이트 나가서 딴놈이랑 차박하고 있는 소군 사진 보자마자 훅 무너질거같음 환연에서는 이미 헤어진 상황이라 서로한테 지켜야하는 선 안에서 잘 참아낼거같애
5881,2022-07-17 ~ 2022-07-18,제가 모 볼게 잇다고 300분이나 팔로우 해주셨는지 모르겠지만 요즘은 우영우 윰세2 +환연2 잘 보고 있고 전남친마냥 습관처럼 2521 이야기하는 그런 사람입니다 네… 잘부탁드려요 
5882,2022-07-17 ~ 2022-07-18,"환연1 아예모름.. 두커플 아는데 걔네가 뭔 관곈지도 몰라
아마 전남친전여친이겟디?"
5883,2022-07-17 ~ 2022-07-18,환연 나와서 이러고 있으면 나같은 시청자가 보면서 아 그냥 여기 빨리 사귀라고 치워주세요~하고 소리지름
5884,2022-07-17 ~ 2022-07-18,니네가 어케 관승연애를 찍는데 평생 이러고 살거잖아...
5885,2022-07-17 ~ 2022-07-18,"real환연 찬~버 상상절대안댐..
당연함..
헤어져야나갈수잇는데요즘저들의무드를봐"
5886,2022-07-17 ~ 2022-07-18,환연 나가는거 전남친 섭외한다는거 듣고 깜짝 놀라서 헤어진지 5개월 된 잼젠 나제민 헤어지고 나서 5개월 만에 처음받은 이재노 연락이 환승연애 나갈래? 인거 상상하고 행복해 죽을뻔
5887,2022-07-17 ~ 2022-07-18,개인적으로 환연보다 체인지데이트 나가는 환뎡 생각만해도 골땡김 웰컴둥이들 정병 오거나 멘탈 갈갈털리는 경우 잘 없는데 체인지데이트 나가서 딴놈이랑 차박하고 있는 소군 사진 보자마자 훅 무너질거같음 환연에서는 이미 헤어진 상황이라 서로한테 지켜야하는 선 안에서 잘 참아낼거같애
5888,2022-07-17 ~ 2022-07-18,제가 모 볼게 잇다고 300분이나 팔로우 해주셨는지 모르겠지만 요즘은 우영우 윰세2 +환연2 잘 보고 있고 전남친마냥 습관처럼 2521 이야기하는 그런 사람입니다 네… 잘부탁드려요 
5889,2022-07-17 ~ 2022-07-18,"환연1 아예모름.. 두커플 아는데 걔네가 뭔 관곈지도 몰라
아마 전남친전여친이겟디?"
5890,2022-07-17 ~ 2022-07-18,현호정경 환연 ㅅㅂ......도라이됨
5891,2022-07-17 ~ 2022-07-18,"환연 재밌나
나도 봐야하나!"
5892,2022-07-17 ~ 2022-07-18,"우리 오늘 환연틴 붐왓었음
헤어진 애도 아득바득 데려와서
너도 환연 출연해!! 소리지르고
강제로 환연틴 먹여줌"
5893,2022-07-17 ~ 2022-07-18,환연틴 드실분
5894,2022-07-17 ~ 2022-07-18,얘들아(0명) 환승연애 흐물정한 친구들이 너무 재밌게 먹여줬아
5895,2022-07-17 ~ 2022-07-18,환연 젤 마지막 트윗
5896,2022-07-17 ~ 2022-07-18,괜히 기분 나빠져서 지금의 지스한테 화풀이 해버릴 것 같았거든. 그렇게 4화는 같이 안 보기로 했을 둘. 뭐 3화까지 본것만으로도 충분하다고 재니 지금은 그냥 그렇게 생각하기로 했을거야.
5897,2022-07-17 ~ 2022-07-18,햄얼 환연 . 더운이가 연락함 다 까여갖고..전화드렷어요 .. 나쁘게깨쟈서근가 ..  .. 형밖에안남아서요 .. 씨러하실거아는디 미안합니다.. 근데지가진짜돈이없어서.. 예예.. 돈준답니다 진짜애요 .. 계약서봣어요.. 아 보내드리까요 예 바로보내께요피디형누나들다착해요 네.. 근데.. 잘지냇어요?
5898,2022-07-17 ~ 2022-07-18,"ㅡㅁ 환연 환혼 다 안 보니까 탐라 왕따 된 기븐,,,ㅠㅠㅋㅋㅋㅋㅋㅋ"
5899,2022-07-17 ~ 2022-07-18,환연 보면서 젤 많이 든 생각: 저 집이 내 집이었어야 해
5900,2022-07-17 ~ 2022-07-18,"우진나연 환연
작감들 너무힘들겠다..
그치만 이거화제성존나대박나겠네 < 이생각 하나만으로버틸듯 그리고 진짜 화제성대박날듯"
5901,2022-07-17 ~ 2022-07-18,"그럼에도 에?와 기어코 환연에 나가게 된다

당신의 X는 당신을 선택하지 않았습니다 보면 그거대로 존나 심란해하고 당신의 X는 당신을 선택했습니다 보면 그거도 그거대로 존나 심란해함 매회 지옥과 천국을 왓다갔다 거리는 에라는 남출 보면서 시청자들 X와 에를 울며겨자먹기식으로 응원하는거임"
5902,2022-07-17 ~ 2022-07-18,"에? 와 환승연애 못나가는 이유

오빠 나랑 환승연애 나갈래?? 한회당 1000만원준댕.. 하자마자 울컥해서 너는 우리 관계가 돈으로밖에 생각이 안돼? 보내고 밤새도록 ㅇㅇ이가 환승연애 나가자고 한 의미가 뭘까… 하면서 삽질하느라 출연기회 놓침"
